10000291	Anglia Ruskin University 	(3) Biological Sciences 	First degree 	Q01 	0%	4%	7%	60%	30%	0	84%	90%	94%	199	272	 
10004676	Petroc 	(3) Biological Sciences 	Other undergraduate 	Q09 	3%	3%	29%	39%	25%	0	44%	64%	80%	32	48	Y
10004676	Petroc 	(3) Biological Sciences 	Other undergraduate 	Q10 	0%	0%	21%	55%	24%	0	59%	79%	90%	32	48	Y
10004676	Petroc 	(3) Biological Sciences 	Other undergraduate 	Q11 	0%	3%	18%	37%	42%	0	59%	79%	90%	32	48	Y
10004676	Petroc 	(3) Biological Sciences 	Other undergraduate 	Q12 	2%	3%	15%	52%	28%	0	60%	80%	91%	32	48	Y
10004676	Petroc 	(3) Biological Sciences 	Other undergraduate 	Q13 	2%	0%	18%	57%	22%	0	60%	80%	91%	32	48	Y
10004676	Petroc 	(3) Biological Sciences 	Other undergraduate 	Q14 	3%	3%	21%	53%	19%	0	52%	72%	86%	32	48	Y
10004676	Petroc 	(3) Biological Sciences 	Other undergraduate 	Q15 	0%	7%	20%	49%	24%	0	53%	73%	87%	32	48	Y
10004676	Petroc 	(3) Biological Sciences 	Other undergraduate 	Q16 	7%	19%	12%	39%	22%	0	42%	62%	78%	32	48	Y
10004676	Petroc 	(3) Biological Sciences 	Other undergraduate 	Q17 	0%	11%	10%	60%	19%	0	59%	79%	90%	32	48	Y
10004676	Petroc 	(3) Biological Sciences 	Other undergraduate 	Q18 	2%	12%	22%	46%	18%	2	43%	64%	80%	30	48	Y
10004676	Petroc 	(3) Biological Sciences 	Other undergraduate 	Q19 	2%	0%	16%	51%	31%	0	63%	82%	92%	32	48	Y
10004676	Petroc 	(3) Biological Sciences 	Other undergraduate 	Q20 	0%	3%	9%	51%	37%	0	69%	88%	96%	32	48	Y
10004676	Petroc 	(3) Biological Sciences 	Other undergraduate 	Q21 	2%	0%	16%	53%	29%	0	63%	82%	92%	32	48	Y
10004676	Petroc 	(3) Biological Sciences 	Other undergraduate 	Q22 	0%	0%	13%	58%	28%	0	68%	87%	95%	32	48	Y
10004690	North Hertfordshire College 	(8) Computer Science 	Other undergraduate 	Q01 	3%	0%	5%	75%	18%	0	70%	93%	98%	40	76	Y
10004690	North Hertfordshire College 	(8) Computer Science 	Other undergraduate 	Q02 	5%	3%	20%	68%	5%	0	48%	73%	88%	40	76	Y
10004690	North Hertfordshire College 	(8) Computer Science 	Other undergraduate 	Q03 	0%	13%	13%	58%	18%	0	51%	75%	90%	40	76	Y
10004690	North Hertfordshire College 	(8) Computer Science 	Other undergraduate 	Q04 	3%	5%	20%	53%	20%	0	48%	73%	88%	40	76	Y
10004690	North Hertfordshire College 	(8) Computer Science 	Other undergraduate 	Q05 	0%	3%	13%	48%	38%	0	61%	85%	95%	40	76	Y
10004690	North Hertfordshire College 	(8) Computer Science 	Other undergraduate 	Q06 	3%	5%	8%	55%	30%	0	61%	85%	95%	40	76	Y
10004690	North Hertfordshire College 	(8) Computer Science 	Other undergraduate 	Q07 	5%	23%	23%	40%	10%	0	28%	50%	72%	40	76	Y
10004690	North Hertfordshire College 	(8) Computer Science 	Other undergraduate 	Q08 	3%	15%	20%	35%	28%	0	39%	63%	81%	40	76	Y
10004690	North Hertfordshire College 	(8) Computer Science 	Other undergraduate 	Q09 	3%	10%	23%	45%	20%	0	41%	65%	83%	40	76	Y
10004690	North Hertfordshire College 	(8) Computer Science 	Other undergraduate 	Q10 	0%	13%	8%	53%	28%	0	56%	80%	93%	40	76	Y
10004690	North Hertfordshire College 	(8) Computer Science 	Other undergraduate 	Q11 	0%	10%	13%	23%	55%	0	53%	78%	91%	40	76	Y
10004690	North Hertfordshire College 	(8) Computer Science 	Other undergraduate 	Q12 	3%	0%	25%	45%	28%	0	48%	73%	88%	40	76	Y
10004690	North Hertfordshire College 	(8) Computer Science 	Other undergraduate 	Q13 	3%	8%	5%	53%	33%	0	61%	85%	95%	40	76	Y
10004690	North Hertfordshire College 	(8) Computer Science 	Other undergraduate 	Q14 	0%	20%	18%	43%	20%	0	39%	63%	81%	40	76	Y
10004690	North Hertfordshire College 	(8) Computer Science 	Other undergraduate 	Q15 	8%	23%	10%	50%	10%	0	37%	60%	80%	40	76	Y
10004690	North Hertfordshire College 	(8) Computer Science 	Other undergraduate 	Q16 	0%	5%	5%	48%	43%	0	67%	90%	98%	40	76	Y
10004690	North Hertfordshire College 	(8) Computer Science 	Other undergraduate 	Q17 	0%	3%	10%	28%	60%	0	64%	88%	96%	40	76	Y
10004690	North Hertfordshire College 	(8) Computer Science 	Other undergraduate 	Q18 	3%	8%	22%	41%	27%	3	43%	68%	85%	37	76	Y
10004690	North Hertfordshire College 	(8) Computer Science 	Other undergraduate 	Q19 	0%	8%	10%	55%	28%	0	59%	83%	94%	40	76	Y
10004690	North Hertfordshire College 	(8) Computer Science 	Other undergraduate 	Q20 	0%	10%	18%	38%	35%	0	48%	73%	88%	40	76	Y
10004690	North Hertfordshire College 	(8) Computer Science 	Other undergraduate 	Q21 	3%	5%	13%	58%	23%	0	56%	80%	93%	40	76	Y
10004690	North Hertfordshire College 	(8) Computer Science 	Other undergraduate 	Q22 	3%	0%	10%	65%	23%	0	64%	88%	96%	40	76	Y
10004695	North Lindsey College 	(8) Computer Science 	Other undergraduate 	Q01 	11%	22%	7%	48%	11%	0	39%	59%	77%	27	42	Y
10004695	North Lindsey College 	(8) Computer Science 	Other undergraduate 	Q02 	15%	4%	33%	37%	11%	0	29%	48%	68%	27	42	Y
10004695	North Lindsey College 	(8) Computer Science 	Other undergraduate 	Q03 	15%	19%	19%	41%	7%	0	29%	48%	68%	27	42	Y
10004695	North Lindsey College 	(8) Computer Science 	Other undergraduate 	Q04 	0%	19%	26%	44%	11%	0	36%	56%	74%	27	42	Y
10004695	North Lindsey College 	(8) Computer Science 	Other undergraduate 	Q05 	11%	4%	11%	41%	33%	0	53%	74%	88%	27	42	Y
10004695	North Lindsey College 	(8) Computer Science 	Other undergraduate 	Q06 	15%	19%	7%	33%	26%	0	39%	59%	77%	27	42	Y
10004695	North Lindsey College 	(8) Computer Science 	Other undergraduate 	Q07 	26%	33%	11%	22%	7%	0	15%	30%	51%	27	42	Y
10004695	North Lindsey College 	(8) Computer Science 	Other undergraduate 	Q08 	11%	15%	22%	26%	26%	0	32%	52%	71%	27	42	Y
10004695	North Lindsey College 	(8) Computer Science 	Other undergraduate 	Q09 	11%	11%	22%	30%	26%	0	36%	56%	74%	27	42	Y
10004695	North Lindsey College 	(8) Computer Science 	Other undergraduate 	Q10 	19%	19%	7%	26%	30%	0	36%	56%	74%	27	42	Y
10004695	North Lindsey College 	(8) Computer Science 	Other undergraduate 	Q11 	19%	11%	4%	30%	37%	0	46%	67%	83%	27	42	Y
10004695	North Lindsey College 	(8) Computer Science 	Other undergraduate 	Q12 	19%	0%	30%	30%	22%	0	32%	52%	71%	27	42	Y
10004695	North Lindsey College 	(8) Computer Science 	Other undergraduate 	Q13 	15%	11%	15%	26%	33%	0	39%	59%	77%	27	42	Y
10004695	North Lindsey College 	(8) Computer Science 	Other undergraduate 	Q14 	15%	15%	15%	35%	19%	1	34%	54%	73%	26	42	Y
10004695	North Lindsey College 	(8) Computer Science 	Other undergraduate 	Q15 	33%	26%	11%	22%	7%	0	15%	30%	51%	27	42	Y
10004695	North Lindsey College 	(8) Computer Science 	Other undergraduate 	Q16 	26%	26%	11%	26%	11%	0	20%	37%	58%	27	42	Y
10004695	North Lindsey College 	(8) Computer Science 	Other undergraduate 	Q17 	19%	11%	19%	41%	11%	0	32%	52%	71%	27	42	Y
10004695	North Lindsey College 	(8) Computer Science 	Other undergraduate 	Q18 	20%	12%	28%	32%	8%	2	22%	40%	61%	25	42	Y
10004695	North Lindsey College 	(8) Computer Science 	Other undergraduate 	Q19 	0%	11%	33%	37%	19%	0	36%	56%	74%	27	42	Y
10004695	North Lindsey College 	(8) Computer Science 	Other undergraduate 	Q20 	0%	7%	26%	37%	30%	0	46%	67%	83%	27	42	Y
10004695	North Lindsey College 	(8) Computer Science 	Other undergraduate 	Q21 	4%	0%	35%	27%	35%	1	41%	62%	79%	26	42	Y
10004695	North Lindsey College 	(8) Computer Science 	Other undergraduate 	Q22 	15%	19%	15%	33%	19%	0	32%	52%	71%	27	42	Y
10004772	Norwich City College of Further and Higher Education 	(3) Biological Sciences 	Other undergraduate 	Q01 	3%	0%	15%	68%	15%	0	66%	83%	92%	40	66	Y
10004772	Norwich City College of Further and Higher Education 	(3) Biological Sciences 	Other undergraduate 	Q02 	0%	5%	28%	53%	15%	0	50%	68%	81%	40	66	Y
10004772	Norwich City College of Further and Higher Education 	(3) Biological Sciences 	Other undergraduate 	Q03 	3%	8%	25%	48%	18%	0	48%	65%	79%	40	66	Y
10004772	Norwich City College of Further and Higher Education 	(3) Biological Sciences 	Other undergraduate 	Q04 	0%	5%	15%	68%	13%	0	63%	80%	90%	40	66	Y
10004772	Norwich City College of Further and Higher Education 	(3) Biological Sciences 	Other undergraduate 	Q05 	0%	20%	15%	48%	18%	0	48%	65%	79%	40	66	Y
10004772	Norwich City College of Further and Higher Education 	(3) Biological Sciences 	Other undergraduate 	Q06 	5%	5%	18%	58%	15%	0	55%	73%	85%	40	66	Y
10004772	Norwich City College of Further and Higher Education 	(3) Biological Sciences 	Other undergraduate 	Q07 	8%	13%	28%	40%	13%	0	36%	53%	68%	40	66	Y
10004772	Norwich City College of Further and Higher Education 	(3) Biological Sciences 	Other undergraduate 	Q08 	8%	10%	23%	50%	10%	0	43%	60%	75%	40	66	Y
10004772	Norwich City College of Further and Higher Education 	(3) Biological Sciences 	Other undergraduate 	Q09 	8%	3%	25%	55%	10%	0	48%	65%	79%	40	66	Y
10004772	Norwich City College of Further and Higher Education 	(3) Biological Sciences 	Other undergraduate 	Q10 	0%	8%	20%	60%	13%	0	55%	73%	85%	40	66	Y
10004772	Norwich City College of Further and Higher Education 	(3) Biological Sciences 	Other undergraduate 	Q11 	3%	3%	10%	63%	23%	0	69%	85%	93%	40	66	Y
10004772	Norwich City College of Further and Higher Education 	(3) Biological Sciences 	Other undergraduate 	Q12 	0%	10%	18%	55%	18%	0	55%	73%	85%	40	66	Y
10004772	Norwich City College of Further and Higher Education 	(3) Biological Sciences 	Other undergraduate 	Q13 	3%	20%	13%	33%	33%	0	48%	65%	79%	40	66	Y
10004772	Norwich City College of Further and Higher Education 	(3) Biological Sciences 	Other undergraduate 	Q14 	10%	28%	18%	35%	10%	0	29%	45%	62%	40	66	Y
10004772	Norwich City College of Further and Higher Education 	(3) Biological Sciences 	Other undergraduate 	Q15 	10%	10%	38%	33%	10%	0	27%	43%	59%	40	66	Y
10004772	Norwich City College of Further and Higher Education 	(3) Biological Sciences 	Other undergraduate 	Q16 	3%	8%	13%	38%	40%	0	61%	78%	88%	40	66	Y
10004772	Norwich City College of Further and Higher Education 	(3) Biological Sciences 	Other undergraduate 	Q17 	8%	10%	0%	43%	40%	0	66%	83%	92%	40	66	Y
10004772	Norwich City College of Further and Higher Education 	(3) Biological Sciences 	Other undergraduate 	Q18 	8%	18%	11%	42%	21%	2	46%	63%	78%	38	66	Y
10004772	Norwich City College of Further and Higher Education 	(3) Biological Sciences 	Other undergraduate 	Q19 	3%	0%	23%	55%	20%	0	58%	75%	87%	40	66	Y
10004772	Norwich City College of Further and Higher Education 	(3) Biological Sciences 	Other undergraduate 	Q20 	3%	3%	28%	43%	25%	0	50%	68%	81%	40	66	Y
10004772	Norwich City College of Further and Higher Education 	(3) Biological Sciences 	Other undergraduate 	Q21 	3%	5%	15%	53%	25%	0	61%	78%	88%	40	66	Y
10004772	Norwich City College of Further and Higher Education 	(3) Biological Sciences 	Other undergraduate 	Q22 	5%	5%	23%	53%	15%	0	50%	68%	81%	40	66	Y
10004797	Nottingham Trent University 	(3) Biological Sciences 	First degree 	Q01 	1%	2%	4%	75%	18%	0	89%	92%	95%	401	530	 
10004797	Nottingham Trent University 	(3) Biological Sciences 	First degree 	Q02 	0%	6%	12%	62%	20%	0	77%	82%	86%	401	530	 
10004797	Nottingham Trent University 	(3) Biological Sciences 	First degree 	Q03 	0%	4%	8%	51%	37%	0	84%	88%	91%	401	530	 
10004797	Nottingham Trent University 	(3) Biological Sciences 	First degree 	Q04 	1%	4%	10%	53%	31%	0	80%	84%	88%	401	530	 
10004797	Nottingham Trent University 	(3) Biological Sciences 	First degree 	Q05 	1%	8%	14%	49%	28%	0	72%	77%	81%	401	530	 
10004797	Nottingham Trent University 	(3) Biological Sciences 	First degree 	Q06 	2%	12%	17%	51%	17%	1	63%	69%	74%	400	530	 
10004797	Nottingham Trent University 	(3) Biological Sciences 	First degree 	Q07 	3%	13%	24%	44%	16%	1	55%	60%	65%	400	530	 
10004797	Nottingham Trent University 	(3) Biological Sciences 	First degree 	Q08 	3%	13%	17%	51%	16%	1	62%	67%	72%	400	530	 
10004797	Nottingham Trent University 	(3) Biological Sciences 	First degree 	Q09 	3%	14%	23%	42%	17%	1	53%	59%	64%	400	530	 
10004797	Nottingham Trent University 	(3) Biological Sciences 	First degree 	Q10 	1%	8%	14%	50%	27%	1	72%	77%	81%	400	530	 
10004797	Nottingham Trent University 	(3) Biological Sciences 	First degree 	Q11 	1%	6%	8%	45%	40%	0	81%	85%	89%	401	530	 
10004797	Nottingham Trent University 	(3) Biological Sciences 	First degree 	Q12 	1%	6%	19%	46%	28%	2	69%	74%	79%	399	530	 
10004797	Nottingham Trent University 	(3) Biological Sciences 	First degree 	Q13 	6%	9%	9%	43%	33%	0	71%	76%	81%	401	530	 
10004797	Nottingham Trent University 	(3) Biological Sciences 	First degree 	Q14 	2%	7%	12%	51%	29%	3	75%	80%	84%	398	530	 
10004797	Nottingham Trent University 	(3) Biological Sciences 	First degree 	Q15 	2%	6%	14%	48%	30%	0	74%	79%	83%	401	530	 
10004797	Nottingham Trent University 	(3) Biological Sciences 	First degree 	Q16 	4%	7%	7%	50%	32%	0	78%	82%	86%	401	530	 
10004797	Nottingham Trent University 	(3) Biological Sciences 	First degree 	Q17 	4%	8%	13%	44%	31%	1	70%	75%	79%	400	530	 
10004797	Nottingham Trent University 	(3) Biological Sciences 	First degree 	Q18 	2%	8%	13%	48%	29%	10	71%	76%	81%	391	530	 
10004797	Nottingham Trent University 	(3) Biological Sciences 	First degree 	Q19 	1%	4%	13%	50%	32%	1	77%	82%	86%	400	530	 
10004797	Nottingham Trent University 	(3) Biological Sciences 	First degree 	Q20 	0%	3%	8%	45%	44%	3	84%	88%	91%	398	530	 
10004797	Nottingham Trent University 	(3) Biological Sciences 	First degree 	Q21 	0%	4%	16%	44%	35%	2	74%	79%	83%	399	530	 
10004797	Nottingham Trent University 	(3) Biological Sciences 	First degree 	Q22 	1%	5%	7%	51%	36%	0	83%	87%	90%	401	530	 
10004797	Nottingham Trent University 	(6) Physical Sciences 	First degree 	Q01 	0%	5%	10%	77%	8%	0	74%	84%	91%	77	106	 
10004797	Nottingham Trent University 	(6) Physical Sciences 	First degree 	Q02 	0%	12%	18%	56%	14%	0	58%	70%	80%	77	106	 
10004797	Nottingham Trent University 	(6) Physical Sciences 	First degree 	Q03 	3%	8%	21%	49%	19%	0	57%	69%	79%	77	106	 
10004797	Nottingham Trent University 	(6) Physical Sciences 	First degree 	Q04 	1%	6%	12%	58%	22%	0	69%	81%	88%	77	106	 
10004797	Nottingham Trent University 	(6) Physical Sciences 	First degree 	Q05 	5%	14%	16%	47%	18%	0	53%	65%	76%	77	106	 
10004797	Nottingham Trent University 	(6) Physical Sciences 	First degree 	Q06 	0%	10%	17%	52%	21%	0	61%	73%	82%	77	106	 
10004797	Nottingham Trent University 	(6) Physical Sciences 	First degree 	Q07 	5%	22%	19%	39%	14%	0	41%	53%	65%	77	106	 
10004797	Nottingham Trent University 	(6) Physical Sciences 	First degree 	Q08 	1%	25%	14%	49%	10%	0	47%	60%	71%	77	106	 
10004797	Nottingham Trent University 	(6) Physical Sciences 	First degree 	Q09 	1%	19%	19%	44%	16%	0	47%	60%	71%	77	106	 
10004797	Nottingham Trent University 	(6) Physical Sciences 	First degree 	Q10 	4%	16%	17%	49%	14%	0	51%	64%	74%	77	106	 
10004797	Nottingham Trent University 	(6) Physical Sciences 	First degree 	Q11 	3%	7%	17%	47%	26%	1	62%	74%	83%	76	106	 
10004797	Nottingham Trent University 	(6) Physical Sciences 	First degree 	Q12 	3%	17%	19%	43%	18%	0	49%	61%	72%	77	106	 
10004797	Nottingham Trent University 	(6) Physical Sciences 	First degree 	Q13 	3%	8%	13%	49%	27%	0	65%	77%	85%	77	106	 
10004797	Nottingham Trent University 	(6) Physical Sciences 	First degree 	Q14 	8%	12%	18%	39%	23%	0	50%	62%	73%	77	106	 
10004797	Nottingham Trent University 	(6) Physical Sciences 	First degree 	Q15 	12%	14%	25%	35%	14%	0	37%	49%	61%	77	106	 
10004797	Nottingham Trent University 	(6) Physical Sciences 	First degree 	Q16 	0%	5%	6%	43%	45%	0	78%	88%	94%	77	106	 
10004797	Nottingham Trent University 	(6) Physical Sciences 	First degree 	Q17 	4%	3%	1%	58%	34%	0	83%	92%	97%	77	106	 
10004797	Nottingham Trent University 	(6) Physical Sciences 	First degree 	Q18 	1%	7%	7%	58%	27%	4	74%	85%	92%	73	106	 
10004797	Nottingham Trent University 	(6) Physical Sciences 	First degree 	Q19 	0%	13%	21%	38%	29%	0	54%	66%	77%	77	106	 
10004797	Nottingham Trent University 	(6) Physical Sciences 	First degree 	Q20 	0%	6%	22%	44%	27%	0	59%	71%	81%	77	106	 
10004797	Nottingham Trent University 	(6) Physical Sciences 	First degree 	Q21 	0%	9%	18%	48%	25%	0	61%	73%	82%	77	106	 
10004797	Nottingham Trent University 	(6) Physical Sciences 	First degree 	Q22 	1%	12%	19%	48%	19%	0	55%	68%	78%	77	106	 
10004797	Nottingham Trent University 	(7) Mathematical Sciences 	First degree 	Q01 	0%	7%	2%	67%	24%	0	78%	91%	97%	46	69	 
10004797	Nottingham Trent University 	(7) Mathematical Sciences 	First degree 	Q02 	0%	7%	20%	57%	17%	0	58%	74%	85%	46	69	 
10004797	Nottingham Trent University 	(7) Mathematical Sciences 	First degree 	Q03 	0%	9%	9%	63%	20%	0	68%	83%	92%	46	69	 
10004797	Nottingham Trent University 	(7) Mathematical Sciences 	First degree 	Q04 	0%	4%	7%	50%	39%	0	75%	89%	96%	46	69	 
10004797	Nottingham Trent University 	(7) Mathematical Sciences 	First degree 	Q05 	2%	4%	15%	54%	24%	0	63%	78%	88%	46	69	 
10004797	Nottingham Trent University 	(7) Mathematical Sciences 	First degree 	Q06 	4%	4%	9%	57%	26%	0	68%	83%	92%	46	69	 
10004797	Nottingham Trent University 	(7) Mathematical Sciences 	First degree 	Q07 	4%	4%	11%	46%	35%	0	65%	80%	90%	46	69	 
10004797	Nottingham Trent University 	(7) Mathematical Sciences 	First degree 	Q08 	2%	17%	7%	63%	11%	0	58%	74%	85%	46	69	 
10004797	Nottingham Trent University 	(7) Mathematical Sciences 	First degree 	Q09 	4%	15%	15%	52%	13%	0	49%	65%	78%	46	69	 
10004797	Nottingham Trent University 	(7) Mathematical Sciences 	First degree 	Q10 	0%	7%	11%	61%	22%	0	68%	83%	92%	46	69	 
10004797	Nottingham Trent University 	(7) Mathematical Sciences 	First degree 	Q11 	0%	4%	4%	35%	57%	0	78%	91%	97%	46	69	 
10004797	Nottingham Trent University 	(7) Mathematical Sciences 	First degree 	Q12 	7%	7%	24%	41%	22%	0	47%	63%	77%	46	69	 
10004797	Nottingham Trent University 	(7) Mathematical Sciences 	First degree 	Q13 	2%	2%	2%	52%	41%	0	81%	93%	98%	46	69	 
10004797	Nottingham Trent University 	(7) Mathematical Sciences 	First degree 	Q14 	2%	2%	2%	50%	43%	2	80%	93%	98%	44	69	 
10004797	Nottingham Trent University 	(7) Mathematical Sciences 	First degree 	Q15 	0%	2%	7%	52%	39%	0	78%	91%	97%	46	69	 
10004797	Nottingham Trent University 	(7) Mathematical Sciences 	First degree 	Q16 	0%	2%	7%	53%	38%	1	78%	91%	97%	45	69	 
10004797	Nottingham Trent University 	(7) Mathematical Sciences 	First degree 	Q17 	0%	4%	2%	37%	57%	0	81%	93%	98%	46	69	 
10004797	Nottingham Trent University 	(7) Mathematical Sciences 	First degree 	Q18 	3%	3%	8%	48%	40%	6	72%	88%	95%	40	69	 
10004797	Nottingham Trent University 	(7) Mathematical Sciences 	First degree 	Q19 	2%	9%	11%	37%	41%	0	63%	78%	88%	46	69	 
10004797	Nottingham Trent University 	(7) Mathematical Sciences 	First degree 	Q20 	0%	2%	13%	49%	36%	1	70%	84%	93%	45	69	 
10004797	Nottingham Trent University 	(7) Mathematical Sciences 	First degree 	Q21 	0%	4%	13%	51%	31%	1	67%	82%	91%	45	69	 
10004797	Nottingham Trent University 	(7) Mathematical Sciences 	First degree 	Q22 	0%	4%	4%	48%	43%	0	78%	91%	97%	46	69	 
10004797	Nottingham Trent University 	(8) Computer Science 	First degree 	Q01 	1%	1%	9%	63%	26%	1	82%	90%	94%	115	198	 
10004797	Nottingham Trent University 	(8) Computer Science 	First degree 	Q02 	1%	6%	15%	59%	19%	2	69%	78%	85%	114	198	 
10004797	Nottingham Trent University 	(8) Computer Science 	First degree 	Q03 	1%	6%	12%	53%	28%	0	72%	81%	88%	116	198	 
10004797	Nottingham Trent University 	(8) Computer Science 	First degree 	Q04 	3%	3%	15%	43%	36%	0	70%	79%	86%	116	198	 
10004797	Nottingham Trent University 	(8) Computer Science 	First degree 	Q05 	1%	3%	10%	48%	37%	0	77%	85%	91%	116	198	 
10004797	Nottingham Trent University 	(8) Computer Science 	First degree 	Q06 	2%	3%	14%	49%	32%	0	72%	81%	88%	116	198	 
10004797	Nottingham Trent University 	(8) Computer Science 	First degree 	Q07 	2%	12%	19%	44%	23%	0	57%	67%	76%	116	198	 
10004797	Nottingham Trent University 	(8) Computer Science 	First degree 	Q08 	2%	11%	15%	44%	28%	0	63%	72%	80%	116	198	 
10004797	Nottingham Trent University 	(8) Computer Science 	First degree 	Q09 	5%	7%	17%	43%	28%	1	61%	71%	79%	115	198	 
10004797	Nottingham Trent University 	(8) Computer Science 	First degree 	Q10 	1%	6%	15%	50%	29%	1	69%	78%	85%	115	198	 
10004797	Nottingham Trent University 	(8) Computer Science 	First degree 	Q11 	0%	2%	4%	46%	48%	1	87%	94%	97%	115	198	 
10004797	Nottingham Trent University 	(8) Computer Science 	First degree 	Q12 	3%	4%	14%	45%	35%	3	70%	80%	87%	113	198	 
10004797	Nottingham Trent University 	(8) Computer Science 	First degree 	Q13 	3%	7%	10%	31%	49%	0	71%	80%	87%	116	198	 
10004797	Nottingham Trent University 	(8) Computer Science 	First degree 	Q14 	1%	9%	9%	43%	39%	1	73%	82%	88%	115	198	 
10004797	Nottingham Trent University 	(8) Computer Science 	First degree 	Q15 	3%	6%	14%	42%	35%	0	68%	78%	85%	116	198	 
10004797	Nottingham Trent University 	(8) Computer Science 	First degree 	Q16 	1%	5%	11%	35%	48%	3	74%	83%	89%	113	198	 
10004797	Nottingham Trent University 	(8) Computer Science 	First degree 	Q17 	1%	3%	6%	42%	48%	1	82%	90%	94%	115	198	 
10004797	Nottingham Trent University 	(8) Computer Science 	First degree 	Q18 	5%	7%	10%	35%	43%	7	68%	78%	85%	109	198	 
10004797	Nottingham Trent University 	(8) Computer Science 	First degree 	Q19 	0%	5%	18%	44%	33%	2	68%	77%	85%	114	198	 
10004797	Nottingham Trent University 	(8) Computer Science 	First degree 	Q20 	2%	3%	16%	37%	43%	1	71%	80%	87%	115	198	 
10004797	Nottingham Trent University 	(8) Computer Science 	First degree 	Q21 	0%	4%	17%	40%	39%	3	69%	79%	86%	113	198	 
10004797	Nottingham Trent University 	(8) Computer Science 	First degree 	Q22 	2%	5%	9%	45%	39%	0	75%	84%	90%	116	198	 
10004797	Nottingham Trent University 	(6) Physical Sciences 	Other undergraduate 	Q01 	0%	3%	6%	68%	23%	0	73%	90%	97%	31	62	Y
10004797	Nottingham Trent University 	(6) Physical Sciences 	Other undergraduate 	Q02 	6%	3%	19%	52%	19%	0	51%	71%	85%	31	62	Y
10004797	Nottingham Trent University 	(6) Physical Sciences 	Other undergraduate 	Q03 	6%	0%	19%	42%	32%	0	55%	74%	87%	31	62	Y
10004797	Nottingham Trent University 	(6) Physical Sciences 	Other undergraduate 	Q04 	3%	0%	16%	45%	35%	0	62%	81%	92%	31	62	Y
10004797	Nottingham Trent University 	(6) Physical Sciences 	Other undergraduate 	Q05 	3%	3%	19%	58%	16%	0	55%	74%	87%	31	62	Y
10004797	Nottingham Trent University 	(6) Physical Sciences 	Other undergraduate 	Q06 	3%	3%	13%	48%	32%	0	62%	81%	92%	31	62	Y
10004797	Nottingham Trent University 	(6) Physical Sciences 	Other undergraduate 	Q07 	19%	10%	3%	58%	10%	0	48%	68%	83%	31	62	Y
10004797	Nottingham Trent University 	(6) Physical Sciences 	Other undergraduate 	Q08 	6%	6%	23%	52%	13%	0	45%	65%	80%	31	62	Y
10004797	Nottingham Trent University 	(6) Physical Sciences 	Other undergraduate 	Q09 	6%	3%	32%	45%	13%	0	39%	58%	75%	31	62	Y
10004797	Nottingham Trent University 	(6) Physical Sciences 	Other undergraduate 	Q10 	3%	10%	23%	42%	23%	0	45%	65%	80%	31	62	Y
10004797	Nottingham Trent University 	(6) Physical Sciences 	Other undergraduate 	Q11 	3%	3%	6%	61%	26%	0	69%	87%	95%	31	62	Y
10004797	Nottingham Trent University 	(6) Physical Sciences 	Other undergraduate 	Q12 	4%	0%	29%	46%	21%	3	47%	68%	83%	28	62	Y
10004797	Nottingham Trent University 	(6) Physical Sciences 	Other undergraduate 	Q13 	3%	7%	13%	47%	30%	1	57%	77%	89%	30	62	Y
10004797	Nottingham Trent University 	(6) Physical Sciences 	Other undergraduate 	Q14 	13%	6%	23%	48%	10%	0	39%	58%	75%	31	62	Y
10004797	Nottingham Trent University 	(6) Physical Sciences 	Other undergraduate 	Q15 	13%	10%	13%	42%	23%	0	45%	65%	80%	31	62	Y
10004797	Nottingham Trent University 	(6) Physical Sciences 	Other undergraduate 	Q16 	0%	0%	0%	52%	48%	0	87%	100%	100%	31	62	Y
10004797	Nottingham Trent University 	(6) Physical Sciences 	Other undergraduate 	Q17 	0%	0%	3%	52%	45%	0	82%	97%	100%	31	62	Y
10004797	Nottingham Trent University 	(6) Physical Sciences 	Other undergraduate 	Q18 	0%	4%	11%	43%	43%	3	66%	86%	95%	28	62	Y
10004797	Nottingham Trent University 	(6) Physical Sciences 	Other undergraduate 	Q19 	3%	0%	23%	48%	26%	0	55%	74%	87%	31	62	Y
10004797	Nottingham Trent University 	(6) Physical Sciences 	Other undergraduate 	Q20 	3%	3%	26%	45%	23%	0	48%	68%	83%	31	62	Y
10004797	Nottingham Trent University 	(6) Physical Sciences 	Other undergraduate 	Q21 	3%	3%	26%	45%	23%	0	48%	68%	83%	31	62	Y
10004797	Nottingham Trent University 	(6) Physical Sciences 	Other undergraduate 	Q22 	3%	0%	19%	45%	32%	0	58%	77%	89%	31	62	Y
10004835	Oaklands College 	(8) Computer Science 	Other undergraduate 	Q01 	0%	0%	2%	78%	20%	0	78%	98%	100%	41	54	Y
10004835	Oaklands College 	(8) Computer Science 	Other undergraduate 	Q02 	0%	2%	20%	63%	15%	0	54%	78%	91%	41	54	Y
10004835	Oaklands College 	(8) Computer Science 	Other undergraduate 	Q03 	0%	5%	12%	51%	32%	0	59%	83%	94%	41	54	Y
10004835	Oaklands College 	(8) Computer Science 	Other undergraduate 	Q04 	2%	7%	27%	51%	12%	0	40%	63%	82%	41	54	Y
10004835	Oaklands College 	(8) Computer Science 	Other undergraduate 	Q05 	0%	7%	12%	46%	34%	0	57%	80%	93%	41	54	Y
